"venue_event_id","game_id","match_datetime","team1_name","team2_name","competition_name","match_best_of","match_patch","picks_and_bans","winner_prematch_books","winner_prematch_odds_dec","match_team1_score","match_team2_score","map_name","team1_attack_score","team1_defend_score","team1_overtime_score","team2_attack_score","team2_defend_score","team2_overtime_score","team1_map_score","team2_map_score"
10703,20210,"2021-02-23 22:00:00.000 +0000",Kaizen Esports,Reven Esports,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,0,Ascent,0,5,0,6,0,0,5,6
10704,20211,"2021-02-24 01:00:00.000 +0000",Arctic Gaming Mexico,PÊEK Gaming,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,1,Ascent,5,7,0,5,7,2,12,14
10705,20212,"2021-02-23 23:00:00.000 +0000",Pro Hub Gaming,Akave Esports,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,1,Bind,4,6,0,6,7,0,10,13
10706,20213,"2021-02-24 00:00:00.000 +0000",WALTEM Gaming,Funkboings,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,1,Icebox,0,0,0,12,1,0,0,13
10707,20214,"2021-02-24 02:00:00.000 +0000",Reven Esports,Arctic Gaming Mexico,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,10,3,0,1,2,0,13,3
10707,21119,"2021-02-24 02:00:00.000 +0000",Reven Esports,Arctic Gaming Mexico,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Split,5,8,0,4,4,0,13,8
10708,20215,"2021-02-24 01:00:00.000 +0000",Pro Hub Gaming,WALTEM Gaming,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,10,3,0,3,2,0,13,5
10708,21117,"2021-02-24 01:00:00.000 +0000",Pro Hub Gaming,WALTEM Gaming,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,4,9,0,3,4,0,13,7
10709,20216,"2021-02-23 19:00:00.000 +0000",Stampede Gaming,Typhoon,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,0,Ascent,5,8,0,4,3,0,13,7
10710,20217,"2021-02-23 20:00:00.000 +0000",Meta Gaming,LEVIATÁN,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,1,Icebox,4,4,0,8,5,0,8,13
10712,21205,"2021-02-25 19:00:00.000 +0000","9z Team",Procyon Team,Champions Tour LATAM Stage 1: Challengers 3,1,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,1,Ascent,2,5,0,7,6,0,7,13
10713,20220,"2021-02-23 21:00:00.000 +0000",Typhoon,Meta Gaming,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Bind,4,9,0,3,6,0,13,9
10713,21115,"2021-02-23 21:00:00.000 +0000",Typhoon,Meta Gaming,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Ascent,6,5,0,7,6,0,11,13
10713,21116,"2021-02-23 21:00:00.000 +0000",Typhoon,Meta Gaming,Champions Tour LATAM Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,2,6,0,6,7,0,8,13
10715,20222,"2021-02-23 21:00:00.000 +0000",paiN Gaming,Liga Uncharted,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,3,10,0,2,3,0,13,5
10715,20223,"2021-02-23 21:00:00.000 +0000",paiN Gaming,Liga Uncharted,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,9,4,0,1,3,0,13,4
10718,20231,"2021-02-23 21:00:00.000 +0000",REVOADINHA,Stars Horizon,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Bind,3,9,0,3,9,2,12,14
10718,20232,"2021-02-23 21:00:00.000 +0000",REVOADINHA,Stars Horizon,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,2,11,0,1,0,0,13,1
10718,20233,"2021-02-23 21:00:00.000 +0000",REVOADINHA,Stars Horizon,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Split,2,5,0,3,10,0,7,13
10719,20234,"2021-02-23 21:00:00.000 +0000",Keyd Stars,FREEAGENTS,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Bind,7,4,0,8,5,0,11,13
10719,20235,"2021-02-23 21:00:00.000 +0000",Keyd Stars,FREEAGENTS,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Icebox,1,5,0,7,6,0,6,13
10721,20240,"2021-02-23 21:00:00.000 +0000",Squad5,INGAMING Esports,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,6,7,0,5,5,0,13,10
10721,20241,"2021-02-23 21:00:00.000 +0000",Squad5,INGAMING Esports,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,8,5,0,7,4,0,13,11
10724,20249,"2021-02-24 00:30:00.000 +0000",DELIRAWOW,Stars Horizon,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Ascent,10,3,0,3,2,0,13,5
10724,20250,"2021-02-24 00:30:00.000 +0000",DELIRAWOW,Stars Horizon,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,6,6,2,6,6,4,14,16
10724,20251,"2021-02-24 00:30:00.000 +0000",DELIRAWOW,Stars Horizon,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Split,4,9,0,3,0,0,13,3
10725,20252,"2021-02-23 23:30:00.000 +0000",FREEAGENTS,favela aimers,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,4,9,0,3,7,0,13,10
10725,20253,"2021-02-23 23:30:00.000 +0000",FREEAGENTS,favela aimers,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Bind,1,5,0,2,11,0,6,13
10725,20254,"2021-02-23 23:30:00.000 +0000",FREEAGENTS,favela aimers,Champions Tour Brazil Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Split,3,10,0,2,2,0,13,4
10727,20258,"2021-02-27 14:00:00.000 +0000",Cyber Skull Esports,No Org Found,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Split,4,3,0,9,4,0,7,13
10727,20259,"2021-02-27 14:00:00.000 +0000",Cyber Skull Esports,No Org Found,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,8,5,0,6,4,0,13,10
10727,20260,"2021-02-27 14:00:00.000 +0000",Cyber Skull Esports,No Org Found,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Bind,4,5,0,7,6,0,9,13
10728,20261,"2021-02-27 17:30:00.000 +0000",BBL Esports,RARE Esports,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,6,7,0,5,6,0,13,11
10728,20262,"2021-02-27 17:30:00.000 +0000",BBL Esports,RARE Esports,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,10,3,0,2,2,0,13,4
10729,20264,"2021-02-28 14:00:00.000 +0000",FUT Esports,OtherSide,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Ascent,6,6,4,6,6,2,16,14
10729,20265,"2021-02-28 14:00:00.000 +0000",FUT Esports,OtherSide,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Split,8,4,3,8,4,5,15,17
10729,20266,"2021-02-28 14:00:00.000 +0000",FUT Esports,OtherSide,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,5,7,0,5,7,2,12,14
10730,20267,"2021-02-28 18:00:00.000 +0000",Oxygen Esports,İstanbul Wildcats,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Icebox,6,1,0,7,6,0,7,13
10730,20268,"2021-02-28 18:00:00.000 +0000",Oxygen Esports,İstanbul Wildcats,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Ascent,4,9,0,0,8,0,13,8
10730,20269,"2021-02-28 18:00:00.000 +0000",Oxygen Esports,İstanbul Wildcats,Champions Tour Turkey Stage 1: Challengers 2,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Bind,8,5,0,7,1,0,13,8
10731,20270,"2021-03-04 17:00:00.000 +0000",Guild Esports,Entropiq,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,7,6,0,6,5,0,13,11
10731,20271,"2021-03-04 17:00:00.000 +0000",Guild Esports,Entropiq,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,7,6,0,5,5,0,13,10
10732,20273,"2021-03-05 17:00:00.000 +0000",HONK,Ballista,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Haven,2,3,0,9,4,0,5,13
10732,20274,"2021-03-05 17:00:00.000 +0000",HONK,Ballista,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,4,2,0,5,8,0,6,13
10733,20276,"2021-03-04 19:40:00.000 +0000",DfuseTeam,Giants Gaming,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,4,9,0,3,0,0,13,3
10733,20277,"2021-03-04 19:40:00.000 +0000",DfuseTeam,Giants Gaming,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Split,8,5,0,1,4,0,13,5
10734,20279,"2021-03-05 18:50:00.000 +0000",Raise Your Edge,Rix.GG Thunder,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Bind,2,9,0,3,10,0,11,13
10734,20280,"2021-03-05 18:50:00.000 +0000",Raise Your Edge,Rix.GG Thunder,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Ascent,3,9,2,3,9,0,14,12
10734,20281,"2021-03-05 18:50:00.000 +0000",Raise Your Edge,Rix.GG Thunder,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,4,9,0,3,3,0,13,6
10735,20282,"2021-03-06 16:00:00.000 +0000",Wave Esports,Guild Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,1,4,0,8,5,0,5,13
10735,20283,"2021-03-06 16:00:00.000 +0000",Wave Esports,Guild Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Haven,3,3,0,4,9,0,6,13
10736,20285,"2021-03-06 17:50:00.000 +0000",G2 Esports,DfuseTeam,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Ascent,4,9,0,3,0,0,13,3
10736,20286,"2021-03-06 17:50:00.000 +0000",G2 Esports,DfuseTeam,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Split,5,3,0,6,7,0,8,13
10736,20287,"2021-03-06 17:50:00.000 +0000",G2 Esports,DfuseTeam,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Bind,2,5,0,7,6,0,7,13
10737,20288,"2021-03-07 16:00:00.000 +0000",FNATIC,Ballista,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Haven,6,2,0,7,6,0,8,13
10737,20289,"2021-03-07 16:00:00.000 +0000",FNATIC,Ballista,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Bind,5,7,0,5,7,2,12,14
10738,20291,"2021-03-07 18:00:00.000 +0000",OG,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Ascent,0,3,0,9,4,0,3,13
10738,20292,"2021-03-07 18:00:00.000 +0000",OG,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Bind,3,3,0,4,9,0,6,13
10752,20333,"2021-03-03 17:00:00.000 +0000",S2V Esports,Guild Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,1,5,0,7,6,0,6,13
10752,20334,"2021-03-03 17:00:00.000 +0000",S2V Esports,Guild Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Ascent,6,1,0,7,6,0,7,13
10753,20336,"2021-03-03 17:00:00.000 +0000",Pit Stop,"19esports",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,7,6,0,6,2,0,13,8
10753,20337,"2021-03-03 17:00:00.000 +0000",Pit Stop,"19esports",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,11,2,0,0,1,0,13,1
10754,20339,"2021-03-03 17:00:00.000 +0000",animel,Entropiq,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Haven,7,5,1,7,5,3,13,15
10754,20340,"2021-03-03 17:00:00.000 +0000",animel,Entropiq,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,3,1,0,4,9,0,4,13
10755,20342,"2021-03-03 17:00:00.000 +0000",Chakalaka,Tarren Mill,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Split,4,9,0,3,0,0,13,3
10755,20343,"2021-03-03 17:00:00.000 +0000",Chakalaka,Tarren Mill,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Ascent,4,7,0,5,8,0,11,13
10755,20344,"2021-03-03 17:00:00.000 +0000",Chakalaka,Tarren Mill,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,6,6,4,6,6,2,16,14
10756,20345,"2021-03-03 17:00:00.000 +0000",Movistar Riders,DfuseTeam,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,1,5,0,7,6,0,6,13
10756,20346,"2021-03-03 17:00:00.000 +0000",Movistar Riders,DfuseTeam,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Haven,2,0,0,3,10,0,2,13
10757,20348,"2021-03-03 17:00:00.000 +0000",Winfinity,Finest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Icebox,0,2,0,10,3,0,2,13
10757,20349,"2021-03-03 17:00:00.000 +0000",Winfinity,Finest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Bind,2,2,0,3,10,0,4,13
10758,20351,"2021-03-03 17:00:00.000 +0000",Ovation eSports,Giants Gaming,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Ascent,8,2,0,9,4,0,10,13
10758,20352,"2021-03-03 17:00:00.000 +0000",Ovation eSports,Giants Gaming,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,2,6,0,6,7,0,8,13
10759,20354,"2021-03-03 17:00:00.000 +0000",iPon Esport,Arbalest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,9,4,0,8,2,0,13,10
10759,20355,"2021-03-03 17:00:00.000 +0000",iPon Esport,Arbalest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Ascent,6,5,0,7,6,0,11,13
10759,20356,"2021-03-03 17:00:00.000 +0000",iPon Esport,Arbalest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Split,9,3,2,9,3,0,14,12
10760,20357,"2021-03-03 17:00:00.000 +0000",HONK,STAGA,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,7,6,0,6,0,0,13,6
10760,20358,"2021-03-03 17:00:00.000 +0000",HONK,STAGA,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,5,7,2,5,7,0,14,12
10761,20360,"2021-03-03 17:00:00.000 +0000",Marten Gaming,"99Percent.",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Ascent,5,5,0,7,6,0,10,13
10761,20361,"2021-03-03 17:00:00.000 +0000",Marten Gaming,"99Percent.",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,5,7,3,5,7,1,15,13
10761,20362,"2021-03-03 17:00:00.000 +0000",Marten Gaming,"99Percent.",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Icebox,3,4,0,4,9,0,7,13
10762,20363,"2021-03-03 17:00:00.000 +0000",volvo peek,HSDIRR,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Split,5,4,0,8,5,0,9,13
10762,20364,"2021-03-03 17:00:00.000 +0000",volvo peek,HSDIRR,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Ascent,6,3,0,7,6,0,9,13
10763,20366,"2021-03-03 17:00:00.000 +0000",Ballista,Ignite,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Bind,7,6,0,3,5,0,13,8
10763,20367,"2021-03-03 17:00:00.000 +0000",Ballista,Ignite,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,8,4,1,8,4,3,13,15
10763,20368,"2021-03-03 17:00:00.000 +0000",Ballista,Ignite,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Split,6,7,0,5,2,0,13,7
10764,20369,"2021-03-03 17:00:00.000 +0000",SAW,Edelweiss Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,9,3,0,9,3,2,12,14
10764,20370,"2021-03-03 17:00:00.000 +0000",SAW,Edelweiss Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Bind,10,3,0,3,2,0,13,5
10764,20371,"2021-03-03 17:00:00.000 +0000",SAW,Edelweiss Esports,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Ascent,6,7,0,5,1,0,13,6
10765,20372,"2021-03-03 17:00:00.000 +0000",ShockDart,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,5,8,0,4,6,0,13,10
10765,20373,"2021-03-03 17:00:00.000 +0000",ShockDart,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Ascent,2,0,0,3,10,0,2,13
10765,20374,"2021-03-03 17:00:00.000 +0000",ShockDart,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Icebox,1,5,0,7,6,0,6,13
10771,20390,"2021-03-03 20:00:00.000 +0000",Guild Esports,Pit Stop,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,5,8,0,0,7,0,13,7
10771,20391,"2021-03-03 20:00:00.000 +0000",Guild Esports,Pit Stop,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,8,5,0,2,4,0,13,6
10772,20393,"2021-03-03 20:00:00.000 +0000",Entropiq,Chakalaka,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Split,3,6,0,6,7,0,9,13
10772,20394,"2021-03-03 20:00:00.000 +0000",Entropiq,Chakalaka,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Bind,7,6,0,3,5,0,13,8
10772,20395,"2021-03-03 20:00:00.000 +0000",Entropiq,Chakalaka,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,1,Haven,6,6,4,6,6,2,16,14
10773,20396,"2021-03-03 20:00:00.000 +0000",DfuseTeam,Finest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,7,6,0,6,4,0,13,10
10773,20397,"2021-03-03 20:00:00.000 +0000",DfuseTeam,Finest,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,10,3,0,1,2,0,13,3
10774,20399,"2021-03-03 20:00:00.000 +0000",Giants Gaming,iPon Esport,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,5,8,0,4,5,0,13,9
10774,20400,"2021-03-03 20:00:00.000 +0000",Giants Gaming,iPon Esport,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Ascent,7,6,0,4,5,0,13,9
10775,20402,"2021-03-03 20:45:00.000 +0000",HONK,"99Percent.",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Bind,7,6,0,6,4,0,13,10
10775,20403,"2021-03-03 20:45:00.000 +0000",HONK,"99Percent.",Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},2,0,Haven,6,7,0,2,6,0,13,8
10776,20405,"2021-03-03 20:00:00.000 +0000",HSDIRR,Ballista,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Bind,1,3,0,9,4,0,4,13
10776,20406,"2021-03-03 20:00:00.000 +0000",HSDIRR,Ballista,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},0,2,Haven,4,3,0,9,4,0,7,13
10777,20408,"2021-03-03 20:40:00.000 +0000",SAW,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Haven,5,7,3,5,7,1,15,13
10777,20409,"2021-03-03 20:40:00.000 +0000",SAW,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Bind,2,0,0,3,10,0,2,13
10777,20410,"2021-03-03 20:40:00.000 +0000",SAW,Raise Your Edge,Champions Tour Europe Stage 1: Challengers 3,3,"Patch 2.03								
									Added Marshal, Yoru, Reyna tweaks",{},{},{},1,2,Icebox,3,0,0,4,9,0,3,13
